type,id,code,description,link1,link2,link3,link4,link5,link6,link7,link8
OD,od-ccec3,CCEC3,"Expresa ideas, opiniones, sentimientos y emociones por medio de producciones culturales y artísticas, integrando su propio cuerpo y desarrollando la autoestima, la creatividad y el sentido del lugar que ocupa en la sociedad, con una actitud empática, abierta y colaborativa.",kc-ccec,,,,,,,
OD,od-stem3,STEM3,"Plantea y desarrolla proyectos diseñando, fabricando y evaluando diferentes prototipos o modelos para generar o utilizar productos que den solución a una necesidad o problema de forma creativa y en equipo, procurando la participación de todo el grupo, resolviendo pacíficamente los conflictos que puedan surgir, adaptándose ante la incertidumbre y valorando la importancia de la sostenibilidad.",kc-stem,,,,,,,
OD,od-stem5,STEM5,"Emprende acciones fundamentadas científicamente para promover la salud física, mental y social, y preservar el medio ambiente y los seres vivos; y aplica principios de ética y seguridad en la realización de proyectos para transformar su entorno próximo de forma sostenible, valorando su impacto global y practicando el consumo responsable.",kc-stem,,,,,,,
OD,od-cpsaa3,CPSAA3,"Comprende proactivamente las perspectivas y las experiencias de las demás personas y las incorpora a su aprendizaje, para participar en el trabajo en grupo, distribuyendo y aceptando tareas y responsabilidades de manera equitativa y empleando estrategias cooperativas.",kc-cpsaa,,,,,,,
OD,od-cc4,CC4,"Comprende las relaciones sistémicas de interdependencia, ecodependencia e interconexión entre actuaciones locales y globales, y adopta, de forma consciente y motivada, un estilo de vida sostenible y ecosocialmente responsable.",kc-cc,,,,,,,
OD,od-ce1,CE1,"Analiza necesidades y oportunidades y afronta retos con sentido crítico, haciendo balance de su sostenibilidad, valorando el impacto que puedan suponer en el entorno, para presentar ideas y soluciones innovadoras, éticas y sostenibles, dirigidas a crear valor en el ámbito personal, social, educativo y profesional.",kc-ce,,,,,,,
OD,od-ccec1,CCEC1,"Conoce, aprecia críticamente y respeta el patrimonio cultural y artístico, implicándose en su conservación y valorando el enriquecimiento inherente a la diversidad cultural y artística.",kc-ccec,,,,,,,
OD,od-cpsaa2,CPSAA2,"Comprende los riesgos para la salud relacionados con factores sociales, consolida estilos de vida saludable a nivel físico y mental, reconoce conductas contrarias a la convivencia y aplica estrategias para abordarlas.",kc-cpsaa,,,,,,,
OD,od-cc2,CC2,"Analiza y asume fundadamente los principios y valores que emanan del proceso de integración europea, la Constitución española y los derechos humanos y de la infancia, participando en actividades comunitarias, como la toma de decisiones o la resolución de conflictos, con actitud democrática, respeto por la diversidad, y compromiso con la igualdad de género, la cohesión social, el desarrollo sostenible y el logro de la ciudadanía mundial.",kc-cc,,,,,,,
OD,od-ccl5,CCL5,"Pone sus prácticas comunicativas al servicio de la convivencia democrática, la resolución dialogada de los conflictos y la igualdad de derechos de todas las personas, evitando los usos discriminatorios, así como los abusos de poder, para favorecer la utilización no solo eficaz sino también ética de los diferentes sistemas de comunicación.",kc-ccl,,,,,,,
OD,od-cp3,CP3,"Conoce, valora y respeta la diversidad lingüística y cultural presente en la sociedad, integrándola en su desarrollo personal como factor de diálogo, para fomentar la cohesión social.",kc-cp,,,,,,,
OD,od-cpsaa1,CPSAA1,"Regula y expresa sus emociones, fortaleciendo el optimismo, la resiliencia, la autoeficacia y la búsqueda de propósito y motivación hacia el aprendizaje, para gestionar los retos y cambios y armonizarlos con sus propios objetivos.",kc-cpsaa,,,,,,,
OD,od-cd4,CD4,"Identifica riesgos y adopta medidas preventivas al usar las tecnologías digitales para proteger los dispositivos, los datos personales, la salud y el medioambiente, y para tomar conciencia de la importancia y necesidad de hacer un uso crítico, legal, seguro, saludable y sostenible de dichas tecnologías.",kc-cd,,,,,,,
OD,od-cpsaa5,CPSAA5,[Pendiente: no definido en el Anexo I del Decreto 59/2022],kc-cpsaa,,,,,,,
SC,sc-gh1-1,CEs 1,"Buscar, seleccionar, tratar y organizar información sobre temas relevantes del presente y del pasado, usando críticamente fuentes históricas y geográficas, para adquirir conocimientos, elaborar y expresar contenidos en varios formatos.",od-ccl2,od-ccl3,od-stem4,od-cd1,od-cd2,od-cc1,,
SC,sc-gh1-2,CEs 2,"Indagar, argumentar y elaborar productos propios sobre problemas geográficos, históricos y sociales que resulten relevantes en la actualidad, desde lo local a lo global, para desarrollar un pensamiento crítico, respetuoso con las diferencias, que contribuya a la construcción de la propia identidad y a enriquecer el acervo común.",od-ccl1,od-ccl2,od-cd2,od-cc1,od-cc3,od-ce3,od-ccec3,
SC,sc-gh1-3,CEs 3,"Conocer los principales desafíos a los que se han enfrentado distintas sociedades a lo largo del tiempo, identificando las causas y consecuencias de los",od-stem3,od-stem4,od-stem5,od-cpsaa3,od-cc3,od-cc4,od-ce1,od-ccec1
SC,sc-gh1-4,CEs 4,"Identificar y analizar los elementos del paisaje y su articulación en sistemas complejos naturales, rurales y urbanos, así como su evolución en el tiempo, interpretando las causas de las transformaciones y valorando el grado de equilibrio existente en los distintos ecosistemas, para promover su conservación, mejora y uso sostenible.",od-cpsaa2,od-cc1,od-cc2,od-cc3,od-cc4,od-ce1,,
SC,sc-gh1-5,CEs 5,"Analizar de forma crítica planteamientos históricos y geográficos explicando la construcción de los sistemas democráticos y los principios constitucionales que rigen la vida en comunidad, así como asumiendo los deberes y derechos propios de nuestro marco de convivencia, para promover la participación ciudadana y la cohesión social.",od-ccl5,od-cc1,od-cc2,od-ccec1,,,,
SC,sc-gh1-6,CEs 6,"Comprender los procesos geográficos, históricos y culturales que han conformado la realidad multicultural en la que vivimos, conociendo y difundiendo la historia y cultura de las minorías étnicas presentes en nuestro país y valorando la aportación de los movimientos en defensa de la igualdad y la inclusión, para reducir estereotipos, evitar cualquier tipo de discriminación y violencia, y reconocer la riqueza de la diversidad.",od-ccl5,od-cpsaa3,od-cc1,od-cc2,od-cc3,od-ccec1,,
SC,sc-gh1-7,CEs 7,"Identificar los fundamentos que sostienen las diversas identidades propias y las ajenas, a través del conocimiento y puesta en valor del patrimonio material e inmaterial que compartimos para conservarlo y respetar los sentimientos de pertenencia, así como para favorecer procesos que contribuyan a la cohesión y solidaridad territorial en orden a los valores del europeísmo y de la Declaración Universal de los Derechos Humanos.",od-cp3,od-cpsaa1,od-cc3,od-ccec1,,,,
SC,sc-gh1-8,CEs 8,"Tomar conciencia del papel de los ciclos demográficos, el ciclo vital, las formas de vida y las relaciones intergeneracionales y de dependencia en la sociedad actual y su evolución a lo largo del tiempo, analizándolas de forma crítica, para promover alternativas saludables, sostenibles, enriquecedoras y respetuosas con la dignidad humana y el compromiso con la sociedad y el entorno.",od-stem5,od-cd4,od-cpsaa2,od-cpsaa5,od-cc1,od-cc2,od-cc3,
SC,sc-gh1-9,CEs 9,"Conocer y valorar la importancia de la seguridad integral ciudadana en la cultura de convivencia nacional e internacional, reconociendo la contribución del Estado, sus instituciones y otras entidades sociales a la ciudadanía global, a la paz, a la cooperación internacional y al desarrollo sostenible, para promover la consecución de un mundo más seguro, solidario, sostenible y justo.",od-ccl2,od-cc1,od-cc2,od-cc3,od-cc4,od-ce1,od-ccec1,
EC,ec-gh1-1.1,1.1,"Elaborar, expresar y presentar contenidos propios en forma de esquemas, tablas informativas y otros formatos mediante el desarrollo de estrategias de búsqueda, selección y tratamiento de información relativas a procesos y acontecimientos relevantes del presente y del pasado.",,,,,,,,
EC,ec-gh1-1.2,1.2,"Contrastar y argumentar sobre temas y acontecimientos de la Prehistoria y la Edad Antigua, localizando y analizando de forma crítica fuentes primarias y secundarias como pruebas históricas.",,,,,,,,
EC,ec-gh1-2.1,2.1,"Identificar, valorar y mostrar interés por los principales problemas que afectan a la sociedad, adoptando una posición crítica y proactiva hacia los mismos.",,,,,,,,
EC,ec-gh1-2.2,2.2,"Argumentar de forma crítica sobre problemas de actualidad a través de conocimientos geográficos e históricos, contrastando y valorando fuentes diversas.",,,,,,,,
EC,ec-gh1-2.3,2.3,"Incorporar y utilizar adecuadamente términos, conceptos y acontecimientos relacionados con la geografía, la historia y otras disciplinas de las ciencias sociales, a través de intervenciones orales, textos escritos y otros productos, mostrando planteamientos originales y propuestas creativas.",,,,,,,,
EC,ec-gh1-2.4,2.4,"Elaborar juicios argumentados, respetando las opiniones ajenas y enriqueciendo el acervo común en el contexto del mundo actual, sus retos y sus conflictos desde una perspectiva sistémica y global.",,,,,,,,
EC,ec-gh1-3.1,3.1,"Adquirir y construir conocimiento relevante del mundo actual y de la historia, a través de procesos inductivos, de la investigación y del trabajo por proyectos, retos o problemas, mediante la elaboración de productos que reflejen la comprensión de los fenómenos y problemas abordados.",,,,,,,,
EC,ec-gh1-3.2,3.2,"Identificar los principales problemas, retos y desafíos a los que se ha enfrentado la humanidad a lo largo de la historia, los cambios producidos, sus causas y consecuencias, así como los que, en la actualidad, debemos plantear y resolver en torno a los Objetivos de Desarrollo Sostenible.",,,,,,,,
EC,ec-gh1-3.3,3.3,"Representar adecuadamente información geográfica e histórica a través de diversas formas de representación gráfica, cartográfica y visual.",,,,,,,,
EC,ec-gh1-3.4,3.4,"Utilizar una secuencia cronológica con objeto de examinar la relación entre hechos y procesos en diferentes períodos y lugares históricos (simultaneidad y duración), utilizando términos y conceptos apropiados.",,,,,,,,
EC,ec-gh1-3.5,3.5,"Analizar procesos de cambio histórico de relevancia a través del uso de diferentes fuentes de información, teniendo en cuenta las continuidades y permanencias en diferentes periodos y lugares.",,,,,,,,
EC,ec-gh1-4.1,4.1,"Interpretar el entorno desde una perspectiva sistémica e integradora, a través del concepto de paisaje, identificando sus principales elementos y las interrelaciones existentes.",,,,,,,,
EC,ec-gh1-4.2,4.2,"Valorar el grado de sostenibilidad y de equilibrio de los diferentes espacios y desde distintas escalas, y analizar su transformación y degradación a través del tiempo por la acción humana en la explotación de los recursos, su relación con la evolución de la población y las estrategias desarrolladas para su control y dominio y los conflictos que ha provocado.",,,,,,,,
EC,ec-gh1-4.3,4.3,"Argumentar la necesidad de acciones de defensa, protección, conservación y mejora del entorno (natural, rural y urbano) a través de propuestas e iniciativas que reflejen compromisos y conductas en favor de la sostenibilidad y del reparto justo y solidario de los recursos.",,,,,,,,
EC,ec-gh1-5.1,5.1,"Identificar, interpretar y analizar los mecanismos que han regulado la convivencia y la vida en común a lo largo de la historia, desde el origen de la sociedad a las distintas civilizaciones que se han ido sucediendo, señalando los principales modelos de organización social, política, económica y religiosa que se han gestado.",,,,,,,,
EC,ec-gh1-5.2,5.2,"Señalar y explicar aquellas experiencias históricas más destacables, y anteriores a la época contemporánea, en las que se logró establecer sistemas políticos que favorecieron el ejercicio de derechos y libertades de los individuos y de la colectividad, considerándolas como antecedentes de las posteriores conquistas democráticas y referentes históricos de las libertades actuales.",,,,,,,,
EC,ec-gh1-5.3,5.3,"Mostrar actitudes pacíficas y respetuosas y asumir las normas como marco necesario para la convivencia, demostrando capacidad crítica e identificando y respondiendo de manera asertiva ante las situaciones de injusticia y desigualdad.",,,,,,,,
EC,ec-gh1-6.1,6.1,"Situar el nacimiento y desarrollo de distintas civilizaciones y ubicarlas en el espacio y en el tiempo, integrando los elementos históricos, culturales, institucionales y religiosos que las han conformado, explicando la realidad multicultural generada a lo largo del tiempo e identificando sus aportaciones másr elevantes a la cultura universal.",,,,,,,,
EC,ec-gh1-6.2,6.2,"Reconocer las desigualdades sociales existentes en épocas pasadas y los mecanismos de dominación y control que se han aplicado, identificando aquellos grupos que se han visto sometidos y silenciados, destacando la presencia de mujeres y de personajes pertenecientes a otros colectivos discriminados.",,,,,,,,
EC,ec-gh1-6.3,6.3,"Valorar la diversidad social y cultural, argumentando e interviniendo en favor de la inclusión, así como rechazando y actuando en contra de cualquier actitud o comportamiento discriminatorio o basado en estereotipos.",,,,,,,,
EC,ec-gh1-6.4,6.4,Argumentar e intervenir acerca de la igualdad real de hombres y mujeres actuando en contra de cualquier actitud y comportamiento discriminatorio por razón de género.,,,,,,,,
EC,ec-gh1-7.1,7.1,"Relacionar las culturas y civilizaciones que se han desarrollado a lo largo de la historia Antigua con las diversas identidades colectivas que se han ido construyendo hasta la actualidad, reflexionando sobre los múltiples significados que adoptan y sus aportaciones a la cultura humana universal.",,,,,,,,
EC,ec-gh1-7.2,7.2,"Identificar el origen histórico de distintas identidades colectivas que se han desarrollado en España, interpretando el uso que se ha hecho de las mismas y mostrando una actitud de respeto hacia los diferentes sentidos de pertenencia, promoviendo la solidaridad y la cohesión social.",,,,,,,,
EC,ec-gh1-7.3,7.3,"Señalar los fundamentos de la idea de Europa a través de las diferentes experiencias históricas del pasado e identificar el legado histórico, institucional, artístico y cultural como patrimonio común de la ciudadanía europea.",,,,,,,,
EC,ec-gh1-7.4,7.4,"Valorar, proteger y conservar el patrimonio artístico, histórico y cultural como fundamento de la identidad colectiva local, autonómica, nacional, europea y universal, considerándolo un bien para el disfrute recreativo y cultural y un recurso para el desarrollo de los pueblos.",,,,,,,,
EC,ec-gh1-8.1,8.1,"Conocer e interpretar los comportamientos demográficos de la población, los cambios que ha experimentado y sus ciclos, identificando y analizando los principales problemas y retos a los que nos enfrentamos en el mundo y en España.",,,,,,,,
EC,ec-gh1-8.2,8.2,"Tomar conciencia del ciclo vital y analizar cómo han cambiado sus características, necesidades y obligaciones en distintos momentos históricos, así como las raíces de la distribución por motivos de género del trabajo doméstico, asumiendo las responsabilidades y compromisos propios de la edad en el ámbito familiar, en el entorno escolar y en la comunidad, y valorando la riqueza que aportan las relaciones intergeneracionales.",,,,,,,,
EC,ec-gh1-8.3,8.3,"Relacionar los cambios en los estilos de vida tradicional y contrastarlos con los que son saludables y sostenibles en el entorno, a través de comportamientos respetuosos con la salud propia, con la ajena y con otros seres vivos, tomando conciencia de la importancia de promover el propio desarrollo personal.",,,,,,,,
EC,ec-gh1-9.1,9.1,"Identificar e interpretar la conexión de España con los grandes procesos históricos (de la época antigua), valorando lo que han supuesto para su evolución y señalando las aportaciones de sus habitantes a lo largo de la historia.",,,,,,,,
EC,ec-gh1-9.2,9.2,"Interpretar desde la perspectiva del desarrollo sostenible y la ciudadanía global los principales desafíos del mundo actual, expresando la importancia de implicarse en la búsqueda de soluciones y en el modo de concretarlos desde su capacidad de acción tanto local como global, valorando la contribución del Estado, sus instituciones y las asociaciones civiles en programas y misiones dirigidos por organismos nacionales e internacionales para el logro de la paz, la seguridad integral, la convivencia social y la cooperación entre los pueblos.",,,,,,,,
SB,sb-gh1-a1,A.1,"Ubicación espacial: representación del espacio, orientación y escalas. Utilización de recursos digitales e interpretación y elaboración de mapas, esquemas, imágenes y representaciones gráficas. Tecnologías de la Información Geográfica (TIG).",,,,,,,,
SB,sb-gh1-a2,A.2,"Emergencia climática: elementos y factores que condicionan el clima y el impacto de las actividades humanas. Métodos de recogida de datos meteorológicos e interpretación de gráficos. Riesgos y catástrofes climáticas en el presente, en el pasado y en el futuro. Vulnerabilidad, prevención y resiliencia de la población ante las catástrofes naturales y los efectos del cambio climático.",,,,,,,,
SB,sb-gh1-a3,A.3,Biodiversidad. Dinámicas y amenazas de los ecosistemas planetarios. Formas y procesos de modificación de la superficie terrestre. Riqueza y valor del patrimonio natural. La influencia humana en la alteración de los ecosistemas en el pasado y la actualidad. Conservación y mejora del entornol ocal y global.,,,,,,,,
SB,sb-gh1-a4,A.4,"Tecnologías de la información. Manejo y utilización de dispositivos, aplicaciones informáticas y plataformas digitales. Búsqueda, tratamiento de la información y elaboración de conocimiento. Uso seguro de las redes de comunicación. Lectura crítica de la información.",,,,,,,,
SB,sb-gh1-a5,A.5,"Sociedad del conocimiento. Introducción a los objetivos y estrategias de las Ciencias Sociales y al uso de sus procedimientos, términos y conceptos. Uso de plataformas digitales.",,,,,,,,
SB,sb-gh1-a6,A.6,"Desafíos demográficos en el mundo actual. Causalidad y comparación en el estudio de la diversidad social y cultural y de las estructuras demográficas a distintas escalas (local, regional, nacional, europea y planetaria).",,,,,,,,
SB,sb-gh1-a7,A.7,"Aglomeraciones urbanas y ruralidad. La despoblación y el sostenimiento del mundo rural. El desarrollo urbano sostenible: la ciudad, espacio de convivencia. Modos y estilos de vida en el contexto de la globalización.",,,,,,,,
SB,sb-gh1-a8,A.8,"Competencia y conflicto por los recursos y el territorio. Mercados regionales, políticas comerciales y movimientos migratorios. Tensiones internacionales, choques y alianzas entre civilizaciones.",,,,,,,,
SB,sb-gh1-a9,A.9,Concentración y distribución de la riqueza. Formas y modos de percibir y representar la desigualdad. Líneas de acción para un reparto justo. La cuestión del mínimo vital.,,,,,,,,
SB,sb-gh1-a10,A.10,Igualdad. Situaciones discriminatorias de las niñas y de las mujeres en el mundo. Roles de género y su manifestación en todos los ámbitos de la sociedad y la cultura.,,,,,,,,
SB,sb-gh1-a11,A.11,"Objetivos de Desarrollo Sostenible. La visión de los dilemas del mundo actual, punto de partida para el pensamiento crítico y el desarrollo de juicios propios.",,,,,,,,
SB,sb-gh1-b1,B.1,Métodos básicos de investigación para la construcción del conocimiento de la Geografía y la Historia. Metodologías del pensamiento geográfico y del pensamiento histórico.,,,,,,,,
SB,sb-gh1-b2,B.2,Las fuentes históricas y arqueológicas como base para la construcción del conocimiento histórico. Objetos y artefactos como fuente para la historia y el legado inmaterial.,,,,,,,,
SB,sb-gh1-b3,B.3,"Tiempo histórico: construcción e interpretación de líneas de tiempo a través de la linealidad, cronología, simultaneidad y duración.",,,,,,,,
SB,sb-gh1-b4,B.4,Análisis interdisciplinar del origen del ser humano y del nacimiento de la sociedad. Grandes migraciones humanas y nacimiento de las primeras culturas.,,,,,,,,
SB,sb-gh1-b5,B.5,Condicionantes geográficos e interpretaciones históricas del surgimiento de las civilizaciones. Las grandes rutas comerciales y las estrategias por el control de los recursos: talasocracias e imperios.,,,,,,,,
SB,sb-gh1-b6,B.6,Violencia y conflictos armados. El crecimiento de los ejércitos y la evolución del armamento desde los hoplitas. Los civiles durante las guerras.,,,,,,,,
SB,sb-gh1-b7,B.7,"Complejidad social y nacimiento de la autoridad: familia, clan, tribu y casta. Desigualdad social y disputa por el poder en la Prehistoria y la Antigüedad. Formación de oligarquías, la imagen del poder y la evolución de la aristocracia.",,,,,,,,
SB,sb-gh1-b8,B.8,"Las personas invisibilizadas de la historia: mujeres, esclavos y extranjeros. Marginación, segregación, control y sumisión en la historia de la humanidad. Personajes femeninos en la historia. La resistencia a la opresión.",,,,,,,,
SB,sb-gh1-b9,B.9,"La organización política del ser humano y las formulaciones estatales en el mundo antiguo: democracias, repúblicas, imperios y reinos. Evolución de la teoría del poder.",,,,,,,,
SB,sb-gh1-b10,B.10,"Las raíces clásicas de la cultura occidental. La construcción de las identidades culturales, de la idea de Europa y del eurocentrismo, a través del pensamiento y del arte.",,,,,,,,
SB,sb-gh1-b11,B.11,"El papel de la religión en la organización social, la legitimización del poder y la formación de identidades: politeísmo, monoteísmo y el surgimiento de las grandes religiones.",,,,,,,,
SB,sb-gh1-b12,B.12,"La transformación humana del territorio y la distribución desigual de los recursos y del trabajo. Evolución de los sistemas económicos, de los ciclos demográficos, de los modos de vida y de los modelos de organización social. La lucha por la supervivencia y el estatus social en la Prehistoria y la Antigüedad.",,,,,,,,
SB,sb-gh1-b13,B.13,"Interpretación del territorio y del paisaje. La ciudad y el mundo rural a lo largo de la historia: polis, urbes, ciudades, villas y aldeas. La huella humana y la protección del patrimonio ambiental, histórico, artístico y cultural.",,,,,,,,
SB,sb-gh1-b14,B.14,"Viajes, descubrimientos y sistemas de intercambio en la formación de una economía mundial.",,,,,,,,
SB,sb-gh1-b15,B.15,España y Asturias en el tiempo y su conexión con los grandes procesos de la historia de la humanidad. El legado histórico y el acervo cultural en la formación de las identidades colectivas; la memoria democrática.,,,,,,,,
SB,sb-gh1-b16,B.16,Significado y función de las expresiones artísticas y culturales en las distintas civilizaciones. Diversidad y riqueza cultural. Respeto y conservación del patrimonio material e inmaterial.,,,,,,,,
SB,sb-gh1-b17,B.17,"Ciencia, medicina y avances tecnológicos.",,,,,,,,
SB,sb-gh1-c1,C.1,Dignidad humana y derechos universales. Convención sobre los Derechos del Niño.,,,,,,,,
SB,sb-gh1-c2,C.2,Alteridad: respeto y aceptación del otro. Comportamientos no discriminatorios y contrarios a cualquier actitud segregadora.,,,,,,,,
SB,sb-gh1-c3,C.3,Igualdad de género. Manifestaciones y conductas no sexistas.,,,,,,,,
SB,sb-gh1-c4,C.4,Interés ante los retos y problemas de actualidad en el entorno local y global.,,,,,,,,
SB,sb-gh1-c5,C.5,Las redes sociales. Seguridad y prevención ante los riegos y peligros del uso de las tecnologías de la información y de la comunicación.,,,,,,,,
SB,sb-gh1-c6,C.6,Convivencia cívica y cultura democrática. Incorporación e implicación de la sociedad civil en procesos democráticos. Participación en proyectos comunitarios.,,,,,,,,
SB,sb-gh1-c7,C.7,"Conciencia ambiental. Respeto, protección y cuidado de los seres vivos y del planeta.",,,,,,,,
SB,sb-gh1-c8,C.8,"Conservación y defensa del patrimonio histórico, artístico y cultural.",,,,,,,,
SB,sb-gh1-c9,C.9,"Solidaridad, empatía y acciones de apoyo a colectivos en situaciones de pobreza, vulnerabilidad y exclusión social.",,,,,,,,
SB,sb-gh1-c10,C.10,Identificación y gestión de las emociones y su repercusión en comportamientos individuales y colectivos.,,,,,,,,
SB,sb-gh1-c11,C.11,"Ciclos vitales, uso del tiempo libre y hábitos de consumo. Diferencias y cambios en las formas de vida en las sociedades actuales y del pasado.",,,,,,,,
SB,sb-gh1-c12,C.12,"La contribución del Estado y sus instituciones a la paz, a la seguridad integral ciudadana y a la convivencia social.",,,,,,,,
SB,sb-gh1-c13,C.13,Ciudadanía europea. Ideas y actitudes en el proyecto de construcción de una identidad común. La seguridad y la cooperación internacional.,,,,,,,,
SB,sb-gh1-c14,C.14,"Seguridad vial y movilidad segura, saludable y sostenible. El espacio público.",,,,,,,,
BB,bb-gh1-a,A,Retos del mundo actual,,,,,,,,
BB,bb-gh1-b,B,Sociedades y territorios,,,,,,,,
BB,bb-gh1-c,C,Compromiso cívico,,,,,,,,
