type,id,code,description,link1,link2,link3,link4,link5,link6,link7,link8
OD,od-ccec3,CCEC3,"Expresa ideas, opiniones, sentimientos y emociones por medio de producciones culturales y artísticas, integrando su propio cuerpo y desarrollando la autoestima, la creatividad y el sentido del lugar que ocupa en la sociedad, con una actitud empática, abierta y colaborativa.",kc-ccec,,,,,,,
OD,od-ccl5,CCL5,"Pone sus prácticas comunicativas al servicio de la convivencia democrática, la resolución dialogada de los conflictos y la igualdad de derechos de todas las personas, evitando los usos discriminatorios, así como los abusos de poder, para favorecer la utilización no solo eficaz sino también ética de los diferentes sistemas de comunicación.",kc-ccl,,,,,,,
OD,od-cpsaa3,CPSAA3,"Comprende proactivamente las perspectivas y las experiencias de las demás personas y las incorpora a su aprendizaje, para participar en el trabajo en grupo, distribuyendo y aceptando tareas y responsabilidades de manera equitativa y empleando estrategias cooperativas.",kc-cpsaa,,,,,,,
OD,od-cc3,CC3,"Comprende y analiza problemas éticos fundamentales y de actualidad, considerando críticamente los valores propios y ajenos, y desarrollando juicios propios para afrontar la controversia moral con actitud dialogante, argumentativa, respetuosa y opuesta a cualquier tipo de discriminación o violencia.",kc-cc,,,,,,,
OD,od-cp3,CP3,"Conoce, valora y respeta la diversidad lingüística y cultural presente en la sociedad, integrándola en su desarrollo personal como factor de diálogo, para fomentar la cohesión social.",kc-cp,,,,,,,
OD,od-cpsaa1,CPSAA1,"Regula y expresa sus emociones, fortaleciendo el optimismo, la resiliencia, la autoeficacia y la búsqueda de propósito y motivación hacia el aprendizaje, para gestionar los retos y cambios y armonizarlos con sus propios objetivos.",kc-cpsaa,,,,,,,
OD,od-ccec1,CCEC1,"Conoce, aprecia críticamente y respeta el patrimonio cultural y artístico, implicándose en su conservación y valorando el enriquecimiento inherente a la diversidad cultural y artística.",kc-ccec,,,,,,,
SC,sc-sle1-1,CEs 1,"Comprender e interpretar el sentido general y los detalles más relevantes de textos expresados de forma clara y en la lengua estándar, buscando fuentes",od-ccl2,od-ccl3,od-cp1,od-cp2,od-stem1,od-cd1,od-cpsaa5,od-ccec2
SC,sc-sle1-2,CEs 2,"Producir textos originales, de extensión media, sencillos y con una organización clara, usando estrategias tales como la planificación, la compensación o la autorreparación, para expresar de forma creativa, adecuada y coherente mensajes relevantes y responder a propósitos comunicativos concretos.",od-ccl1,od-cp1,od-cp2,od-stem1,od-cd2,od-cpsaa5,od-ce1,od-ccec3
SC,sc-sle1-3,CEs 3,"Interactuar con otras personas con creciente autonomía, usando estrategias de cooperación y empleando recursos analógicos y digitales, para responder a propósitos comunicativos concretos en intercambios respetuosos con las normas de cortesía.",od-ccl5,od-cp1,od-cp2,od-stem1,od-cpsaa3,od-cc3,,
SC,sc-sle1-4,CEs 4,"Mediar en situaciones cotidianas entre distintas lenguas, usando estrategias y conocimientos sencillos orientados a explicar conceptos o simplificar mensajes, para transmitir información de manera eficaz, clara y responsable.",od-ccl5,od-cp1,od-cp2,od-cp3,od-stem1,od-cpsaa1,od-cpsaa3,od-ccec1
SC,sc-sle1-5,CEs 5,Ampliar y usar los repertorios lingüísticos personales entre,od-cp2,od-stem1,od-cd2,od-cpsaa1,od-cpsaa5,,,
SC,sc-sle1-6,CEs 6,"Valorar críticamente y adecuarse a la diversidad lingüística, cultural y artística a partir de la lengua extranjera, identificando y compartiendo las semejanzas y las diferencias entre lenguas y culturas, para actuar de forma empática y respetuosa en situaciones interculturales.",od-ccl5,od-cp3,od-cpsaa1,od-cpsaa3,od-cc3,od-ccec1,,
EC,ec-sle1-1.1,1.1,"Reconocer, interpretar y analizar el sentido global, así como palabras y frases específicas de textos orales, escritos y multimodales breves y sencillos sobre temas frecuentes y cotidianos de relevancia personal y ámbitos próximos a la experiencia del alumnado, así como de textos literarios adecuados a su nivel de desarrollo, expresados de forma comprensible, clara y en lengua estándar a través de distintos soportes.",,,,,,,,
EC,ec-sle1-1.2,1.2,"Seleccionar, organizar y aplicar de forma guiada estrategias y conocimientos adecuados en situaciones comunicativas cotidianas y de relevancia para el alumnado para captar el sentido global y procesar informaciones explícitas en textos diversos.",,,,,,,,
EC,ec-sle1-2.1,2.1,"Expresar oralmente textos breves y sencillos, previamente preparados, sobre asuntos cotidianos y de relevancia para el alumnado, utilizando de forma guiada recursos verbales y no verbales, y usando formas y estructuras básicas y de uso frecuente propias de la lengua extranjera.",,,,,,,,
EC,ec-sle1-2.2,2.2,"Organizar y redactar textos breves y sencillos, previamente preparados y con estructuras y léxico básico de uso común, sobre asuntos cotidianos y frecuentes, de relevancia para el alumnado y próximos a su experiencia, con aceptable claridad, coherencia, cohesión y adecuación a la situación comunicativa propuesta mediante el uso de herramientas analógicas y digitales.",,,,,,,,
EC,ec-sle1-2.3,2.3,"Seleccionar, organizar y aplicar de forma guiada conocimientos y estrategias para preparar y producir textos adecuados a las intenciones comunicativas, a las características contextuales y a la tipología textual, usando con ayuda los recursos físicos o digitales más adecuados en función de la tarea y las necesidades de cada momento.",,,,,,,,
EC,ec-sle1-3.1,3.1,"Planificar y participar, de manera guiada, en situaciones interactivas breves y sencillas sobre temas cotidianos, de relevancia personal y próximos a la experiencia del alumnado, a través de diversos soportes, apoyándose en recursos tales como la repetición, el ritmo pausado o el lenguaje no verbal, y mostrando empatía y respeto por la cortesía lingüística y la etiqueta digital, así como por las diferentes necesidades, ideas y motivaciones de las personas participantes en la interacción.",,,,,,,,
EC,ec-sle1-3.2,3.2,"Seleccionar, organizar y utilizar de forma guiada y en situaciones cotidianas, estrategias elementales para saludar, despedirse y presentarse; formular y contestar preguntas sencillas; expresar mensajes, e iniciar y terminar la comunicación.",,,,,,,,
EC,ec-sle1-4.1,4.1,"Comprender e interpretar textos, conceptos y comunicaciones breves y sencillas, de forma guiada, en situaciones en las que se precise atender a la diversidad, mostrando respeto y empatía por las personas participantes en la interacción y por las lenguas empleadas, e interés por participar en la solución de problemas de intercomprensión y de entendimiento en su entorno próximo, apoyándose en diversos recursos y soportes.",,,,,,,,
EC,ec-sle1-4.2,4.2,"Seleccionar y aplicar de forma guiada, estrategias básicas que ayuden a crear puentes y faciliten la comprensión y producción de información y la comunicación adecuadas a las intenciones comunicativas, usando, con ayuda, recursos y apoyos físicos o digitales en función de las necesidades de cada momento.",,,,,,,,
EC,ec-sle1-5.1,5.1,Comparar y contrastar las semejanzas y diferencias entre distintas lenguas reflexionando de manera progresivamente autónoma sobre aspectos básicos de su funcionamiento.,,,,,,,,
EC,ec-sle1-5.2,5.2,"Utilizar y diferenciar de forma progresivamente autónoma los conocimientos y las estrategias de mejora de la capacidad de comunicar y de aprender la lengua extranjera, con apoyo de otras personas y de soportes analógicos y digitales.",,,,,,,,
EC,ec-sle1-5.3,5.3,"Registrar y utilizar, de manera guiada, los progresos y dificultades en el proceso de aprendizaje de la lengua extranjera, reconociendo los aspectos que ayudan a mejorar y realizando actividades de autoevaluación y coevaluación, como las propuestas en el Portfolio Europeo de las Lenguas (PEL) o en un diario de aprendizaje.",,,,,,,,
EC,ec-sle1-6.1,6.1,"Actuar con aprecio y respeto en situaciones interculturales construyendo vínculos entre las diferentes lenguas y culturas, y mostrando rechazo ante cualquier tipo de discriminación, prejuicio y estereotipo en contextos comunicativos cotidianos y habituales.",,,,,,,,
EC,ec-sle1-6.2,6.2,"Aceptar y respetar la diversidad lingüística, cultural y artística propia de países donde se habla la lengua extranjera reconociéndola como fuente de enriquecimiento personal, mostrando interés por comprender elementos culturales y lingüísticos básicos que fomenten la sostenibilidad y la democracia.",,,,,,,,
EC,ec-sle1-6.3,6.3,"Seleccionar y aplicar, de forma guiada, estrategias básicas para entender y apreciar la diversidad lingüística, cultural y artística, atendiendo a valores ecosociales y democráticos y respetando los principios de justicia, equidad e igualdad.",,,,,,,,
SB,sb-sle1-a1,A.1,Autoconfianza. El error como instrumento de mejora.,,,,,,,,
SB,sb-sle1-a2,A.2,"Estrategias básicas para la comprensión, la planificación y la producción de textos orales, escritos y multimodales breves, sencillos y contextualizados.",,,,,,,,
SB,sb-sle1-a3,A.3,"Conocimientos, destrezas y actitudes que permiten iniciarse en actividades de mediación en situaciones cotidianas básicas.",,,,,,,,
SB,sb-sle1-a4,A.4,"Funciones comunicativas básicas adecuadas al ámbito y al contexto: saludar, despedirse, presentar y presentarse; describir personas, objetos y lugares; situar eventos en el tiempo; situar objetos, personas y lugares en el espacio; pedir e intercambiar información sobre cuestiones cotidianas; describir rutinas; dar indicaciones e instrucciones; expresar la pertenencia y la cantidad, expresar el gusto, el interés y estados de ánimo básicos; describir situaciones presentes.",,,,,,,,
SB,sb-sle1-a5,A.5,"Modelos contextuales y géneros discursivos básicos en la comprensión, producción y coproducción de textos orales, escritos y multimodales, breves y sencillos, literarios y no literarios: características y reconocimiento del contexto, organización y estructuración según la estructura interna.",,,,,,,,
SB,sb-sle1-a6,A.6,"Unidades lingüísticas básicas y significados asociados a dichas unidades tales como expresión de la entidad y sus propiedades, cantidad y número, el espacio y las relaciones espaciales, el tiempo y las relaciones temporales, la afirmación, la negación, la interrogación y la exclamación, relaciones lógicas elementales.",,,,,,,,
SB,sb-sle1-a7,A.7,"Léxico básico y de interés para el alumnado relativo a identificación personal, relaciones interpersonales próximas, lugares y entornos cercanos, ocio y tiempo libre, vida cotidiana, actividad física, escuela, familia y amistades, alimentos y ropa.",,,,,,,,
SB,sb-sle1-a8,A.8,"Patrones sonoros, acentuales, rítmicos y de entonación básicos, y funciones comunicativas generales asociadas a dichos patrones.",,,,,,,,
SB,sb-sle1-a9,A.9,Convenciones ortográficas básicas y significados asociados a los formatos y elementos gráficos.,,,,,,,,
SB,sb-sle1-a10,A.10,"Convenciones y estrategias conversacionales básicas, en formato síncrono o asíncrono, para iniciar, mantener y terminar la comunicación, tomar y ceder la palabra, pedir y dar aclaraciones y explicaciones, comparar y contrastar, colaborar, etc.",,,,,,,,
SB,sb-sle1-a11,A.11,Recursos para el aprendizaje y estrategias para la búsqueda guiada de información en medios analógicos y digitales.,,,,,,,,
SB,sb-sle1-a12,A.12,Propiedad intelectual de las fuentes consultadas y los contenidos utilizados.,,,,,,,,
SB,sb-sle1-a13,A.13,"Herramientas analógicas y digitales básicas de uso común para la comprensión, producción y coproducción oral, escrita y multimodal; y plataformas virtuales de interacción, cooperación y colaboración educativa (aulas virtuales, videoconferencias, herramientas digitales colaborativas, etc.) para el aprendizaje, la comunicación y el desarrollo de proyectos con hablantes o estudiantes de la lengua extranjera.",,,,,,,,
SB,sb-sle1-b1,B.1,"Estrategias y técnicas de compensación de las carencias comunicativas para responder eficazmente a una necesidad concreta, a pesar de las limitaciones derivadas del nivel de competencia en la lengua extranjera y en las lenguas familiares.",,,,,,,,
SB,sb-sle1-b2,B.2,"Estrategias básicas de uso común para identificar, organizar, retener, recuperar y utilizar unidades lingüísticas (léxico, morfosintaxis, patrones sonoros, etc.) a partir de la comparación de las lenguas y variedades que conforman el repertorio lingüístico personal.",,,,,,,,
SB,sb-sle1-b3,B.3,"Estrategias y herramientas elementales, analógicas y digitales, individuales y cooperativas, de autoevaluación y coevaluación.",,,,,,,,
SB,sb-sle1-b4,B.4,"Léxico y expresiones de uso común para comprender enunciados sobre la comunicación, la lengua, el aprendizaje y las herramientas de comunicación y aprendizaje (metalenguaje).",,,,,,,,
SB,sb-sle1-b5,B.5,Comparación elemental entre lenguas a partir de elementos de la lengua extranjera y otras lenguas.,,,,,,,,
SB,sb-sle1-c1,C.1,"La lengua extranjera como medio de comunicación y relación con personas de otros países, como forma de acceder a nueva información y como medio para conocer culturas y modos de vida diferentes.",,,,,,,,
SB,sb-sle1-c2,C.2,Interés y valoración positiva por establecer contactos y comunicarse a través de diferentes medios con hablantes o estudiantes de la lengua extranjera.,,,,,,,,
SB,sb-sle1-c3,C.3,"Aspectos socioculturales y sociolingüísticos básicos y habituales relativos a las costumbres, la vida cotidiana y las relaciones interpersonales, convenciones sociales básicas de uso común, lenguaje no verbal, cortesía lingüística y etiqueta digital propias de países donde se habla la lengua extranjera.",,,,,,,,
SB,sb-sle1-c4,C.4,"Estrategias básicas de uso común para entender y apreciar la diversidad lingüística, cultural y artística, atendiendo a valores ecosociales y democráticos.",,,,,,,,
SB,sb-sle1-c5,C.5,Estrategias básicas de detección y actuación ante usos discriminatorios del lenguaje verbal y no verbal.,,,,,,,,
