type,id,code,description,link1,link2,link3,link4,link5,link6,link7,link8
OD,od-ccec1,CCEC1,"Reflexiona, promueve y valora críticamente el patrimonio cultural y artístico de cualquier época, contrastando sus singularidades y partiendo de su propia identidad, para defender la libertad de expresión, la igualdad y el enriquecimiento inherente a la diversidad.",kc-ccec,,,,,,,
OD,od-cpsaa1.1,CPSAA1.1,"Fortalece el optimismo, la resiliencia, la autoeficacia y la búsqueda de objetivos de forma autónoma para hacer eficaz su aprendizaje.",kc-cpsaa,,,,,,,
OD,od-cpsaa3.1,CPSAA3.1,"Muestra sensibilidad hacia las emociones y experiencias de otras personas, siendo consciente de la influencia que ejerce el grupo en las personas, para consolidar una personalidad empática e independiente y desarrollar su inteligencia.",kc-cpsaa,,,,,,,
OD,od-cpsaa3.2,CPSAA3.2,"Distribuye en un grupo las tareas, recursos y responsabilidades de manera ecuánime, según sus objetivos, favoreciendo un enfoque sistémico para contribuir a la consecución de objetivos compartidos.",kc-cpsaa,,,,,,,
OD,od-ccec3.1,CCEC3.1,"Expresa ideas, opiniones, sentimientos y emociones con creatividad y espíritu crítico, realizando con rigor sus propias producciones culturales y artísticas, para participar de forma activa en la promoción de los derechos humanos y los procesos de socialización y de construcción de la identidad personal que se derivan de la práctica artística.",kc-ccec,,,,,,,
OD,od-ccec4.1,CCEC4.1,"Selecciona e integra con creatividad diversos medios y soportes, así como técnicas plásticas, visuales, audiovisuales, sonoras o corporales, para diseñar y producir proyectos artísticos y culturales sostenibles, analizando las oportunidades de desarrollo personal, social y laboral que ofrecen sirviéndose de la interpretación, la ejecución, la improvisación o la composición.",kc-ccec,,,,,,,
OD,od-ccec4.2,CCEC4.2,"Planifica, adapta y organiza sus conocimientos, destrezas y actitudes para responder con creatividad y eficacia a los desempeños derivados de una producción cultural o artística, individual o colectiva, utilizando diversos lenguajes, códigos, técnicas, herramientas y recursos plásticos, visuales, audiovisuales, musicales, corporales o escénicos, valorando tanto el proceso como el producto final y comprendiendo las oportunidades personales, sociales, inclusivas y económicas que ofrecen.",kc-ccec,,,,,,,
OD,od-cd2,CD2,"Crea, integra y reelabora contenidos digitales de forma individual o colectiva, aplicando medidas de seguridad y respetando, en todo momento, los derechos de autoría digital para ampliar sus recursos y generar nuevo conocimiento.",kc-cd,,,,,,,
OD,od-cd3,CD3,"Selecciona, configura y utiliza dispositivos digitales, herramientas, aplicaciones y servicios en línea y los incorpora en su entorno personal de aprendizaje digital para comunicarse, trabajar colaborativamente y compartir información, gestionando de manera responsable sus acciones, presencia y visibilidad en la red y ejerciendo una ciudadanía digital activa, cívica y reflexiva.",kc-cd,,,,,,,
OD,od-cpsaa5,CPSAA5,"Planifica a largo plazo evaluando los propósitos y los procesos de la construcción del conocimiento, relacionando los diferentes campos del mismo para desarrollar procesos autorregulados de aprendizaje que le permitan transmitir ese conocimiento, proponer ideas creativas y resolver problemas con autonomía.",kc-cpsaa,,,,,,,
SC,sc-hmd2-1,CEs 1,"Identificar las características técnicas de la música y de la danza, apreciando su evolución a lo largo de la historia a través del análisis de las fuentes de estudio disponibles, para reconocer sus rasgos estilísticos y su función en un determinado contexto.",od-ccl1,od-ccl2,od-ccl3,od-stem2,od-cpsaa4,od-cc3,od-ccec2,
SC,sc-hmd2-2,CEs 2,"Relacionar la música y la danza con otras formas de expresión artística, vinculándolas con la evolución del pensamiento humano, para comprender el carácter interdisciplinar del arte y valorar la importancia de su conservación y difusión como patrimonio cultural.",od-ccl2,od-stem2,od-cd1,od-cpsaa4,od-cc1,od-ccec1,od-ccec2,
SC,sc-hmd2-3,CEs 3,"Interpretar fragmentos musicales o adaptaciones de obras relevantes de la música y de la danza de diferentes épocas y estilos, a través de la dramatización y el empleo de la voz, el cuerpo y distintos instrumentos, para vivenciar el hecho artístico y comprenderlo desde la propia experiencia.",od-ccl2,od-cpsaa1.1,od-cpsaa3.1,od-cpsaa3.2,od-ccec3.1,od-ccec4.1,od-ccec4.2,
SC,sc-hmd2-4,CEs 4,"Investigar sobre los principales compositores, intérpretes y obras de la historia de la música y de la danza, utilizando fuentes de información fiables, para analizar las diferentes corrientes interpretativas y reflexionar sobre la riqueza del patrimonio musical y sobre la propia identidad cultural.",od-ccl2,od-stem2,od-cd1,od-cd2,od-cpsaa4,od-cc1,od-ccec1,od-ccec2
SC,sc-hmd2-5,CEs 5,"Transmitir opiniones e ideas propias, informadas y fundamentadas, sobre la evolución de la música y de la danza, usando un vocabulario específico, formulando argumentos de carácter teórico y estético y analizando críticamente el contexto de creación de las obras, para desarrollar la capacidad comunicativa sobre el hecho musical.",od-ccl1,od-cd2,od-cd3,od-cpsaa1.1,od-cpsaa5,od-cc3,od-ccec1,od-ccec4.2
EC,ec-hmd2-1.1,1.1,"Reconocer los rasgos estilísticos de la música y de la danza en las diferentes épocas históricas, a través de la escucha activa y del visionado de manifestaciones artísticas, así como del análisis de partituras y textos representativos.",,,,,,,,
EC,ec-hmd2-1.2,1.2,"Determinar la función de la música y de la danza en los diferentes contextos, estableciendo vínculos entre las características de estas manifestaciones artísticas y los hechos históricoestéticos que determinan el periodo.",,,,,,,,
EC,ec-hmd2-2.1,2.1,"Explicar la relación entre la música, la danza y otras manifestaciones artísticas, identificando los condicionantes históricos y los fundamentos estéticos que comparten y analizando su carácter interdisciplinar.",,,,,,,,
EC,ec-hmd2-2.2,2.2,"Analizar la importancia del patrimonio musical, escénico y artístico como expresión de una época, valorando la responsabilidad sobre su conservación y difusión.",,,,,,,,
EC,ec-hmd2-3.1,3.1,"Experimentar con las características de la música y de la danza de un periodo histórico determinado, interpretando o dramatizando fragmentos o adaptaciones de obras relevantes con instrumentos musicales, la voz o el propio cuerpo.",,,,,,,,
EC,ec-hmd2-3.2,3.2,Valorar la riqueza del patrimonio musical y dancístico a través del reconocimiento de las características de un determinado periodo en la adaptación de las interpretaciones y el contraste con las muestras originales.,,,,,,,,
EC,ec-hmd2-3.3,3.3,Participar activamente en las interpretaciones asumiendo las diferentes funciones que se asignen y mostrando interés por aproximarse al conocimiento y disfrute del repertorio propuesto.,,,,,,,,
EC,ec-hmd2-4.1,4.1,"Analizar las diferentes corrientes interpretativas, comparando distintas versiones musicales de una misma obra e identificando su vinculación con la estética del periodo.",,,,,,,,
EC,ec-hmd2-4.2,4.2,"Utilizar fuentes de información fiables en investigaciones sobre los principales compositores, intérpretes y obras de la historia de la música y de la danza, aplicando estrategias de búsqueda, de selección y de reelaboración de la información.",,,,,,,,
EC,ec-hmd2-4.3,4.3,"Reconocer la identidad cultural propia, valorando la riqueza del patrimonio musical a través de las investigaciones realizadas.",,,,,,,,
EC,ec-hmd2-5.1,5.1,"Explicar los distintos conceptos teórico-estéticos aplicados a la música y la danza, usando de forma fiable y responsable las tecnologías digitales y respetando los derechos de autor y la propiedad intelectual.",,,,,,,,
EC,ec-hmd2-5.2,5.2,"Expresar opiniones e ideas propias, informadas y fundamentadas, sobre el patrimonio musical y dancístico, usando un vocabulario específico, formulando argumentos de carácter teórico y estético y analizando críticamente el contexto de creación de las obras.",,,,,,,,
