type,id,code,description,link1,link2,link3,link4,link5,link6,link7,link8
OD,od-ce2,CE2,"Evalúa y reflexiona sobre las fortalezas y debilidades propias y las de otras personas, haciendo uso de estrategias de autoconocimiento y autoeficacia, interioriza los conocimientos económicos y financieros específicos y los transfiere a contextos locales y globales, aplicando estrategias y destrezas que agilicen el trabajo colaborativo y en equipo, para reunir y optimizar los recursos necesarios, que lleven a la acción una experiencia o iniciativa emprendedora de valor.",kc-ce,,,,,,,
OD,od-ccl5,CCL5,"Pone sus prácticas comunicativas al servicio de la convivencia democrática, la resolución dialogada de los conflictos y la igualdad de derechos de todas las personas, evitando y rechazando los usos discriminatorios, así como los abusos de poder, para favorecer la utilización no solo eficaz sino también ética de los diferentes sistemas de comunicación.",kc-ccl,,,,,,,
OD,od-cpsaa2,CPSAA2,"Adopta de forma autónoma un estilo de vida sostenible y atiende al bienestar físico y mental propio y de otras personas, buscando y ofreciendo apoyo en la sociedad para construir un mundo más saludable.",kc-cpsaa,,,,,,,
OD,od-cc3,CC3,"Adopta un juicio propio y argumentado ante problemas éticos y filosóficos fundamentales y de actualidad, afrontando con actitud dialogante la pluralidad de valores, creencias e ideas, rechazando todo tipo de discriminación y violencia, y promoviendo activamente la igualdad y corresponsabilidad efectiva entre mujeres y hombres.",kc-cc,,,,,,,
OD,od-cc1,CC1,"Analiza hechos, normas e ideas relativas a la dimensión social, histórica, cívica y moral de su propia identidad, para contribuir a la consolidación de su madurez personal y social, adquirir una conciencia ciudadana y responsable, desarrollar la autonomía y el espíritu crítico, y establecer una interacción pacífica y respetuosa con otras personas y con el entorno.",kc-cc,,,,,,,
OD,od-ccec1,CCEC1,"Reflexiona, promueve y valora críticamente el patrimonio cultural y artístico de cualquier época, contrastando sus singularidades y partiendo de su propia identidad, para defender la libertad de expresión, la igualdad y el enriquecimiento inherente a la diversidad.",kc-ccec,,,,,,,
OD,od-cc4,CC4,"Analiza las relaciones de interdependencia y ecodependencia entre nuestras formas de vida y el entorno, realizando un análisis crítico de la huella ecológica de las acciones humanas, y demostrando un compromiso ético y ecosocialmente responsable con actividades y hábitos que conduzcan al logro de los Objetivos de Desarrollo Sostenible y la lucha contra el cambio climático.",kc-cc,,,,,,,
OD,od-ce1,CE1,"Evalúa necesidades y oportunidades y afronta retos, con sentido crítico y ético, evaluando su sostenibilidad y comprobando, a partir de conocimientos técnicos específicos, el impacto que puedan suponer en el entorno, para presentar y ejecutar ideas y soluciones innovadoras dirigidas a distintos contextos, tanto locales como globales, en el ámbito personal, social y académico con proyección profesional emprendedora.",kc-ce,,,,,,,
SC,sc-ef1-1,CEs 1,"Interiorizar el desarrollo de un estilo de vida activo y saludable, planificando responsable y conscientemente su actividad física a partir de la autoevaluación personal en base a parámetros científicos y evaluables, para satisfacer sus demandas de ocio activo y de bienestar personal, así como conocer posibles salidas profesionales asociadas a la actividad física.",od-stem2,od-stem5,od-cd1,od-cd4,od-cpsaa1.1,od-cpsaa1.2,od-cpsaa5,od-ce3
SC,sc-ef1-2,CEs 2,"Adaptar autónomamente las capacidades físicas, perceptivo-motrices y coordinativas así como las habilidades y destrezas motrices específicas de algunas modalidades practicadas a diferentes situaciones con distintos niveles de dificultad, aplicando eficientemente procesos de percepción, decisión y ejecución adecuados a la lógica interna de las mismas para resolver situaciones motrices vinculadas con distintas actividades físicas funcionales, deportivas, expresivas y recreativas, y consolidar actitudes de superación, crecimiento y resiliencia al enfrentarse a desafíos físicos.",od-cpsaa1.2,od-cpsaa4,od-ce2,od-ce3,,,,
SC,sc-ef1-3,CEs 3,"Difundir y promover nuevas prácticas motrices, compartiendo espacios de actividad físico-deportiva con independencia de las diferencias culturales, sociales, de género y de habilidad, priorizando el respeto hacia los participantes y a las reglas sobre los",od-ccl5,od-cpsaa1.1,od-cpsaa2,od-cpsaa5,od-cc3,,,
SC,sc-ef1-4,CEs 4,"Analizar críticamente e investigar acerca de las prácticas y manifestaciones culturales vinculadas con la motricidad según su origen y su evolución desde la perspectiva de género y desde los intereses económicos, políticos y sociales que hayan condicionado su desarrollo, practicándolas y fomentando su conservación para ser capaz de defender desde una postura ética y contextualizada los valores que transmiten.",od-stem5,od-cpsaa1.2,od-cc1,od-ccec1,,,,
SC,sc-ef1-5,CEs 5,"Implementar un estilo de vida sostenible y comprometido con la conservación y mejora del entorno, organizando y desarrollando acciones de servicio a la comunidad vinculadas a la actividad física y al deporte, y asumiendo responsabilidades en la seguridad de las prácticas, para contribuir activamente al mantenimiento y cuidado del medio natural y urbano y dar a conocer su potencial entre los miembros de la comunidad.",od-stem5,od-cpsaa1.2,od-cpsaa2,od-cc4,od-ce1,,,
EC,ec-ef1-1.1,1.1,"Planificar, elaborar y poner en práctica de manera autónoma un programa personal de actividad física dirigido a la mejora o al mantenimiento de la salud, aplicando los diferentes sistemas de desarrollo de las capacidades físicas implicadas, según las necesidades e intereses individuales y respetando la propia realidad e identidad corporal, evaluando los resultados obtenidos.",,,,,,,,
EC,ec-ef1-1.2,1.2,"Incorporar de forma autónoma, y según sus preferencias personales, los procesos de activación corporal, autorregulación y dosificación del esfuerzo, alimentación saludable, educación postural, relajación e higiene durante la práctica de actividades motrices, reflexionando sobre su relación con posibles estudios posteriores o futuros desempeños profesionales.",,,,,,,,
EC,ec-ef1-1.3,1.3,"Conocer y aplicar de manera responsable y autónoma medidas específicas para la prevención de lesiones antes, durante y después de la actividad física, así como para la aplicación de primeros auxilios ante situaciones de emergencia o accidente, identificando las posibles transferencias que estos conocimientos tienen al ámbito profesional y ocupacional.",,,,,,,,
EC,ec-ef1-1.4,1.4,"Actuar de forma crítica, comprometida y responsable ante los estereotipos sociales asociados al ámbito de lo corporal y los comportamientos que pongan en riesgo la salud, aplicando con autonomía e independencia criterios científicos de validez, fiabilidad y objetividad a la información recibida.",,,,,,,,
EC,ec-ef1-1.5,1.5,"Emplear de manera autónoma aplicaciones y dispositivos digitales relacionados con la gestión de la actividad física, respetando la privacidad y las medidas básicas de seguridad vinculadas a la difusión pública de datos personales.",,,,,,,,
EC,ec-ef1-2.1,2.1,"Desarrollar proyectos motores de carácter individual, cooperativo o colaborativo, gestionando autónomamente cualquier imprevisto o situación que pueda ir surgiendo a lo largo del proceso de forma eficiente, creativa y ajustada a los objetivos que se pretendan alcanzar.",,,,,,,,
EC,ec-ef1-2.2,2.2,"Solucionar de forma autónoma situaciones de oposición, colaboración o colaboración-oposición en contextos deportivos o recreativos con fluidez, precisión y control, aplicando de manera automática procesos de percepción, decisión y ejecución en contextos reales o simulados de actuación y adaptando las estrategias a las condiciones cambiantes que se producen en la práctica.",,,,,,,,
EC,ec-ef1-2.3,2.3,"Identificar, analizar y comprender los factores clave que condicionan la intervención de los componentes cualitativos y cuantitativos de la motricidad en la realización de gestos técnicos o situaciones motrices variadas, identificando errores comunes y proponiendo soluciones a los mismos.",,,,,,,,
EC,ec-ef1-3.1,3.1,"Organizar y practicar diversas actividades motrices, valorando su potencial como posible salida profesional y analizando sus beneficios desde la perspectiva de la salud, el disfrute, la autosuperación y las posibilidades de interacción social, adoptando actitudes de interés, esfuerzo, liderazgo y empatía al asumir y desempeñar distintos roles relacionados con ellas.",,,,,,,,
EC,ec-ef1-3.2,3.2,"Cooperar o colaborar mostrando iniciativa durante el desarrollo de proyectos y producciones motrices, solventando de forma coordinada, cualquier imprevisto o situación que pueda ir surgiendo a lo largo del proceso.",,,,,,,,
EC,ec-ef1-3.3,3.3,"Establecer mecanismos de relación y entendimiento con el resto de participantes durante el desarrollo de diversas prácticas motrices con autonomía, haciendo uso efectivo de habilidades sociales de diálogo en la resolución de conflictos y respeto ante la diversidad, ya sea de género, afectivo-sexual, de origen nacional, étnico, socio-económica o de competencia motriz, y posicionándose activa, reflexiva y críticamente frente a los estereotipos, las actuaciones discriminatorias y la violencia, así como conocer las estrategias para la prevención, la detección precoz y el abordaje de las mismas.",,,,,,,,
EC,ec-ef1-4.1,4.1,"Comprender y contextualizar la influencia cultural y social de las manifestaciones motrices más relevantes en el panorama actual, analizando sus orígenes y su evolución hasta la actualidad y rechazando aquellos componentes que no se ajusten a los valores de una sociedad abierta, inclusiva, diversa e igualitaria.",,,,,,,,
EC,ec-ef1-4.2,4.2,"Crear y representar composiciones corporales individuales o colectivas, con y sin base musical, aplicando con precisión, idoneidad y coordinación escénica las técnicas expresivas más apropiadas a cada composición para representarlas ante sus compañeros u otros miembros de la comunidad.",,,,,,,,
EC,ec-ef1-5.1,5.1,"Promover y participar en actividades físico-deportivas en entornos naturales terrestres o acuáticos, disfrutando del entorno de manera sostenible, minimizando el impacto ambiental que estas puedan producir reduciendo al máximo su huella ecológica y desarrollando actuaciones dirigidas a la conservación y mejora de las condiciones de los espacios en los que se desarrollen.",,,,,,,,
EC,ec-ef1-5.2,5.2,"Practicar y organizar actividades físico-deportivas en el medio natural y urbano, asumiendo responsabilidades y aplicando normas de seguridad, individuales y colectivas para prever y controlar los riesgos intrínsecos a la propia actividad derivados de la utilización de los equipamientos, el entorno o la propia actuación de los participantes.",,,,,,,,
SB,sb-ef1-a1,A.1,"Salud física: programa personal de actividad física (atendiendo a frecuencia, volumen, intensidad y tipo de actividad). Autoevaluación de las capacidades físicas y coordinativas (como requisito previo a la planificación): técnicas, estrategias y herramientas de medida. Identificación de objetivos (motrices, saludables, de actividad o similares) a alcanzar con un programa de actividad física personal. Evaluación del logro de los objetivos del programa y reorientación de actividades a partir de los resultados. Profesiones vinculadas a la actividad física y la salud. Dietas equilibradas según las características físicas y personales. Herramientas digitales para la gestión de la actividad física. Técnicas básicas de descarga postural y relajación. Musculatura del core (zona media o lumbo-pélvica) para entrenamiento de la fuerza. Identificación de problemas posturales básicos y planificación preventiva de la salud postural en actividades específicas.",,,,,,,,
SB,sb-ef1-a2,A.2,Salud social: prácticas de actividad física que tienen efectos negativos para la salud individual o colectiva. Prácticas de actividad física con efectos positivos sobre la salud personal y colectiva: la práctica de la bicicleta como medio de transporte habitual Hábitos sociales y sus efectos en la condición física y la salud. Ventajas e inconvenientes del deporte profesional. Historias de vida de deportistas profesionales.,,,,,,,,
SB,sb-ef1-a3,A.3,"Salud mental: Técnicas de respiración, visualización y relajación para liberar estrés y enfocar situaciones que requieren gran carga cognitiva. Trastornos vinculados con la imagen corporal: vigorexia, anorexia, bulimia y otros. Tipologías corporales predominantes en la sociedad y análisis crítico de su presencia en publicidad y medios de comunicación.",,,,,,,,
SB,sb-ef1-b1,B.1,"Gestión de las medidas relacionadas con la planificación de la actividad física y deportiva (tipo de deporte, material necesario, objetivos de la preparación, actividades y similares).",,,,,,,,
SB,sb-ef1-b2,B.2,Selección responsable y sostenible del material deportivo. Análisis crítico de estrategias publicitarias.,,,,,,,,
SB,sb-ef1-b3,B.3,"Autogestión de proyectos personales de carácter motor a todos los niveles (social, motivacional, organizativo o similar).",,,,,,,,
SB,sb-ef1-b4,B.4,Prevención de accidentes en las prácticas motrices. Ejercicios compensatorios de la musculatura según la actividad física. Gestión del riesgo propio y ajeno: planificación de factores de riesgo en actividades físicas. Medidas colectivas de seguridad.,,,,,,,,
SB,sb-ef1-b5,B.5,"Actuaciones críticas ante accidentes. Conducta PAS: proteger, avisar, socorrer. Desplazamientos y transporte de accidentados. Reanimación mediante desfibrilador automático (DEA) o semiautomático (DESA). Protocolo RCP (reanimación cardiopulmonar). Técnicas específicas e indicios de accidentes cardiovasculares (maniobra de Heimlich, señales de ictus y similares). Contenido básico de kit de asistencia (botiquín).",,,,,,,,
SB,sb-ef1-b6,B.6,Protocolos ante alertas escolares.,,,,,,,,
SB,sb-ef1-c1,C.1,Toma de decisiones: resolución de situaciones motrices variadas ajustando eficientemente los componentes de la motricidad en actividades individuales. Análisis colectivo de resultados y reajuste de actuaciones para conseguir el éxito en actividades cooperativas. Acciones que provocan situaciones de ventaja con respecto al adversario en las actividades de oposición.,,,,,,,,
SB,sb-ef1-c2,C.2,"Capacidades perceptivo-motrices en contexto de práctica: integración del esquema corporal; toma de decisiones previas a la realización de una actividad motriz acerca de los mecanismos coordinativos, espaciales y temporales, así como reajuste de la propia intervención para resolverla adecuadamente respecto a sí mismo, a los participantes y al espacio en el que se desenvuelve la práctica",,,,,,,,
SB,sb-ef1-c3,C.3,Planificación para el desarrollo de las capacidades físicas básicas: fuerza y resistencia. Sistemas de entrenamiento.,,,,,,,,
SB,sb-ef1-c4,C.4,Perfeccionamiento de las habilidades específicas de los deportes o actividades físicas que respondan a sus intereses.,,,,,,,,
SB,sb-ef1-c5,C.5,Creatividad motriz: creación de retos y situaciones-problema con la resolución más eficiente de acuerdo a los recursos disponibles.,,,,,,,,
SB,sb-ef1-d1,D.1,"Gestión del éxito y la fama en contextos físico-deportivos: ejemplos, dificultades y estrategias. Historias de vida significativas.",,,,,,,,
SB,sb-ef1-d2,D.2,Habilidades sociales: estrategias de integración de otras personas en las actividades de grupo.,,,,,,,,
SB,sb-ef1-d3,D.3,"Normas extradeportivas para garantizar la igualdad en el deporte: fair-play financiero, coeducación en deporte base y similares.",,,,,,,,
SB,sb-ef1-d4,D.4,"Desempeño de roles y funciones relacionados con el deporte: arbitraje, entrenador, participante, espectador y otros.",,,,,,,,
SB,sb-ef1-d5,D.5,"Identificación y rechazo de conductas contrarias a la convivencia en situaciones motrices (comportamientos violentos, discriminación por cuestiones de género, competencia motriz, actitudes xenófobas, racistas sexistas y LGTBIfóbicas).",,,,,,,,
SB,sb-ef1-e1,E.1,"Los juegos y deportes tradicionales y autóctonos y su vínculo cultural: origen, evolución, preservación y factores condicionantes.",,,,,,,,
SB,sb-ef1-e2,E.2,Técnicas específicas de expresión corporal.,,,,,,,,
SB,sb-ef1-e3,E.3,Práctica de actividades rítmico-musicales con intencionalidad artísticoexpresiva.,,,,,,,,
SB,sb-ef1-e4,E.4,Ejemplos de buenas prácticas profesionales en el deporte.,,,,,,,,
SB,sb-ef1-e5,E.5,Deporte y perspectiva de género: estereotipos de género en contextos físico-deportivos. Presencia en medios de comunicación.,,,,,,,,
SB,sb-ef1-e6,E.6,"Deporte, política y economía: análisis crítico de su influencia en la sociedad. Mercado, consumismo y deporte. Ámbito profesional-laboral: profesiones que rodean al deporte.",,,,,,,,
SB,sb-ef1-f1,F.1,"Fomento de la movilidad activa, segura, saludable y sostenible en actividades cotidianas. El aprendizaje de la práctica ciclista segura.",,,,,,,,
SB,sb-ef1-f2,F.2,"Análisis de las posibilidades del entorno urbano para la práctica de actividad física: equipamientos, usos y necesidades.",,,,,,,,
SB,sb-ef1-f3,F.3,"Actuaciones para la mejora del entorno urbano desde el punto de vista de la motricidad (uso deportivo, accesibilidad movilidad, seguridad o similares).",,,,,,,,
SB,sb-ef1-f4,F.4,"Previsión de riesgos asociados a las actividades y los derivados de la propia actuación y de la del grupo. Factores y elementos de riesgo durante la realización de actividades que requieren atención o esfuerzo (cansancio, duración de la prueba o similares). Materiales y equipamientos: uso según las especificaciones técnicas de los mismos.",,,,,,,,
SB,sb-ef1-f5,F.5,"Uso sostenible y mantenimiento de recursos urbanos y naturales para la práctica de actividad física. Promoción y usos creativos del entorno desde la motricidad. . El trabajo físico como contribución a la sostenibilidad: actividades agroecológicas, manejo de herramientas, tareas de reparación, creación y mantenimiento de espacios, etc.",,,,,,,,
SB,sb-ef1-f6,F.6,"Cuidado y mejora del entorno próximo, como servicio a la comunidad, durante la práctica de actividad física en el medio natural y urbano.",,,,,,,,
